Agency_Name,Agency_Code,Program_Name,Program_Code,Tag,Data_File_Name,Data_File_Location,Status,Lat,Lon,Time_Zone,Vertical_Datum,Station_ID,Site_Description,Deployment,Deployment_Position,Vertical_Reference,Site_Mean_Depth,Bad_Data_Code,Email,Variable_ID,DataCategory,Sampling_Rate,Date_Format,Depth_Format,Variable_Name,QC_Code,X,Y,calc_SMD,mAHD
Fremantle Port Authorityn,FPA,Marine Quality Monitoring Program,MQMP,FPA-MQMP,D:\csiem\data-warehouse\csv\fpa\mqmp\FP3_Ammonium_BOTTOM__DATA.csv,data-warehouse/csv/fpa/mqmp,Static,-32.0546386,115.7367555,GMT +8,mAHD,FP3,FP3,Fixed,0.5m above Seabed,m above Seabed,,NaN,,var00025,Water Quality (Nutrient),406771.2000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,380746.366505664,6452810.21926416,5.4590,-5.4590
Fremantle Port Authorityn,FPA,Marine Quality Monitoring Program,MQMP,FPA-MQMP,D:\csiem\data-warehouse\csv\fpa\mqmp\FP4_1_Ammonium_BOTTOM__DATA.csv,data-warehouse/csv/fpa/mqmp,Static,-32.049421,115.7452335,GMT +8,mAHD,FP4.1,FP4.1,Fixed,0.5m above Seabed,m above Seabed,,NaN,,var00025,Water Quality (Nutrient),434194.2857,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,381540.04548855,6453397.95254208,9.6100,-9.6100
Fremantle Port Authorityn,FPA,Marine Quality Monitoring Program,MQMP,FPA-MQMP,D:\csiem\data-warehouse\csv\fpa\mqmp\FP4_2_Ammonium_BOTTOM__DATA.csv,data-warehouse/csv/fpa/mqmp,Static,-32.0496742,115.7447605,GMT +8,mAHD,FP4.2,FP4.2,Fixed,0.5m above Seabed,m above Seabed,,NaN,,var00025,Water Quality (Nutrient),515340.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,381495.713740447,6453369.36488769,8.9874,-8.9874
Fremantle Port Authorityn,FPA,Marine Quality Monitoring Program,MQMP,FPA-MQMP,D:\csiem\data-warehouse\csv\fpa\mqmp\FP5_Ammonium_BOTTOM__DATA.csv,data-warehouse/csv/fpa/mqmp,Static,-32.0408598,115.7481017,GMT +8,mAHD,FP5,FP5,Fixed,0.5m above Seabed,m above Seabed,,NaN,,var00025,Water Quality (Nutrient),406771.2000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,381799.841107884,6454350.14740108,-2.0000,2.0000
Fremantle Port Authorityn,FPA,Marine Quality Monitoring Program,MQMP,FPA-MQMP,D:\csiem\data-warehouse\csv\fpa\mqmp\FP6_Ammonium_BOTTOM__DATA.csv,data-warehouse/csv/fpa/mqmp,Static,-32.0499246,115.740292,GMT +8,mAHD,FP6,FP6,Fixed,0.5m above Seabed,m above Seabed,,NaN,,var00025,Water Quality (Nutrient),406771.2000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,381074.146926702,6453336.69250216,0.0000,0.0000
Fremantle Port Authorityn,FPA,Marine Quality Monitoring Program,MQMP,FPA-MQMP,D:\csiem\data-warehouse\csv\fpa\mqmp\FP7_Ammonium_BOTTOM__DATA.csv,data-warehouse/csv/fpa/mqmp,Static,-32.0420042,115.7524677,GMT +8,mAHD,FP7,FP7,Fixed,0.5m above Seabed,m above Seabed,,NaN,,var00025,Water Quality (Nutrient),381101.5385,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,382213.559041504,6454228.05640322,9.1361,-9.1361
Fremantle Port Authorityn,FPA,Marine Quality Monitoring Program,MQMP,FPA-MQMP,D:\csiem\data-warehouse\csv\fpa\mqmp\FP8_Ammonium_BOTTOM__DATA.csv,data-warehouse/csv/fpa/mqmp,Static,-32.0463269,115.7426755,GMT +8,mAHD,FP8,FP8,Fixed,0.5m above Seabed,m above Seabed,,NaN,,var00025,Water Quality (Nutrient),558960.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,381294.538245653,6453738.13916403,0.0000,0.0000
Fremantle Port Authorityn,FPA,Marine Quality Monitoring Program,MQMP,FPA-MQMP,D:\csiem\data-warehouse\csv\fpa\mqmp\FP9_Ammonium_BOTTOM__DATA.csv,data-warehouse/csv/fpa/mqmp,Static,-32.0436055,115.7453998,GMT +8,mAHD,FP9,FP9,Fixed,0.5m above Seabed,m above Seabed,,NaN,,var00025,Water Quality (Nutrient),558960.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,381548.255142868,6454042.81210402,-1.0000,1.0000
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_G1_Ammonium_Int_2002_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.229518181,115.697969306,GMT +8,mAHD,G1,Changed position from 2004/05 now G1 above,Integrated,Water Column,Water Surface,15,NaN,,var00025,Water Quality (Nutrient),10080.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,377318.999964339,6433379.99995429,12.0351,-12.0351
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_G2_Ammonium_Int_2002_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.198595247,115.684830758,GMT +8,mAHD,G2,Garden Island central HMAS Stirling,Integrated,Water Column,Water Surface,10.2,NaN,,var00025,Water Quality (Nutrient),10080.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,376039.000031142,6436793.00004194,6.1499,-6.1499
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_G3_Ammonium_Int_2002_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.157758192,115.682119854,GMT +8,mAHD,G3,Garden Island north HMAS Stirling,Integrated,Water Column,Water Surface,13.1,NaN,,var00025,Water Quality (Nutrient),10080.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,375727.999978656,6441316.99996305,9.9554,-9.9554
Fremantle Port Authorityn,FPA,Marine Quality Monitoring Program,MQMP,FPA-MQMP,D:\csiem\data-warehouse\csv\fpa\mqmp\GR1_Ammonium_BOTTOM__DATA.csv,data-warehouse/csv/fpa/mqmp,Static,-32.0235807,115.7198707,GMT +8,mAHD,GR1,GR1,Fixed,0.5m above Seabed,m above Seabed,,NaN,,var00025,Water Quality (Nutrient),522240.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,379111.465919728,6456234.37219872,17.1757,-17.1757
Fremantle Port Authorityn,FPA,Marine Quality Monitoring Program,MQMP,FPA-MQMP,D:\csiem\data-warehouse\csv\fpa\mqmp\KBJ1_Ammonium_BOTTOM__DATA.csv,data-warehouse/csv/fpa/mqmp,Static,-32.2390133,115.7560601,GMT +8,mAHD,KBJ1,KBJ1,Fixed,0.5m above Seabed,m above Seabed,,NaN,,var00025,Water Quality (Nutrient),363188.5714,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,382805.051992111,6432392.26155776,10.6722,-10.6722
Fremantle Port Authorityn,FPA,Marine Quality Monitoring Program,MQMP,FPA-MQMP,D:\csiem\data-warehouse\csv\fpa\mqmp\KBJ2_Ammonium_BOTTOM__DATA.csv,data-warehouse/csv/fpa/mqmp,Static,-32.2410672,115.7549072,GMT +8,mAHD,KBJ2,KBJ2,Fixed,0.5m above Seabed,m above Seabed,,NaN,,var00025,Water Quality (Nutrient),522240.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,382699.066730382,6432163.31140679,13.2048,-13.2048
Fremantle Port Authorityn,FPA,Marine Quality Monitoring Program,MQMP,FPA-MQMP,D:\csiem\data-warehouse\csv\fpa\mqmp\KBJ3_Ammonium_BOTTOM__DATA.csv,data-warehouse/csv/fpa/mqmp,Static,-32.243459,115.7544785,GMT +8,mAHD,KBJ3,KBJ3,Fixed,0.5m above Seabed,m above Seabed,,NaN,,var00025,Water Quality (Nutrient),363188.5714,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,382661.751449349,6431897.69265895,13.2403,-13.2403
Fremantle Port Authorityn,FPA,Marine Quality Monitoring Program,MQMP,FPA-MQMP,D:\csiem\data-warehouse\csv\fpa\mqmp\KBT1_Ammonium_BOTTOM__DATA.csv,data-warehouse/csv/fpa/mqmp,Static,-32.2085958,115.7646391,GMT +8,mAHD,KBT1,KBT1,Fixed,0.5m above Seabed,m above Seabed,,NaN,,var00025,Water Quality (Nutrient),414458.1818,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,383574.583373789,6435773.60269684,11.1744,-11.1744
Fremantle Port Authorityn,FPA,Marine Quality Monitoring Program,MQMP,FPA-MQMP,D:\csiem\data-warehouse\csv\fpa\mqmp\KBT2_Ammonium_BOTTOM__DATA.csv,data-warehouse/csv/fpa/mqmp,Static,-32.21066,115.7604122,GMT +8,mAHD,KBT2,KBT2,Fixed,0.5m above Seabed,m above Seabed,,NaN,,var00025,Water Quality (Nutrient),419588.5714,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,383178.835446388,6435540.18393839,11.3169,-11.3169
Fremantle Port Authorityn,FPA,Marine Quality Monitoring Program,MQMP,FPA-MQMP,D:\csiem\data-warehouse\csv\fpa\mqmp\KBT3_Ammonium_BOTTOM__DATA.csv,data-warehouse/csv/fpa/mqmp,Static,-32.2109817,115.7622825,GMT +8,mAHD,KBT3,KBT3,Fixed,0.5m above Seabed,m above Seabed,,NaN,,var00025,Water Quality (Nutrient),522240.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,383355.518808663,6435506.55269593,10.9188,-10.9188
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_MB_Ammonium_Int_2010_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.275049132,115.705452395,GMT +8,mAHD,MB,Mangles Bay shallow near shore,Integrated,Water Column,Water Surface,1.3,NaN,,var00025,Water Quality (Nutrient),10752.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,378084.999991409,6428340.99997165,1.4192,-1.4192
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_NC_Ammonium_Int_2002_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.139401203,115.65297448,GMT +8,mAHD,NC,North Control removed 1/12/2002,Integrated,Water Column,Water Surface,8.3,NaN,,var00025,Water Quality (Nutrient),10080.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,372953.999958209,6443317.99996821,8.9561,-8.9561
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_NH3_Ammonium_Int_2002_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.140023962,115.762557981,GMT +8,mAHD,NH3,Northern Harbour Jervoise Bay,Integrated,Water Column,Water Surface,9.9,NaN,,var00025,Water Quality (Nutrient),10080.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,383290.999969978,6443373.00001348,5.9675,-5.9675
Integrated Marine Observing System,IMOS,BGC,BGC,IMOS-BGC,imos_nrsrot_bgc_Ammonium_DATA.csv,data-warehouse/csv/imos/bgc,Inactive,-32,115.4167,GMT +8,mAHD,NRSROT_BGC,Rottnest Island,Profile,m from Surface,Water Surface,,NaN,,var00025,Water Quality (Nutrient),8342.9765,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,350440.443561669,6458469.0837769,45.8595,-45.8595
Integrated Marine Observing System,IMOS,amnmprofile,amnmprofile,IMOS-ANMN-CTD,imos_nrsrot_profile_Chlorophyll-a_2010_DATA.csv,data-warehouse/csv/imos/amnmprofile,Inactive,-32,115.4,GMT +8,mAHD,NRSROT_PROFILE,Rottnest Island,Profile,m from Surface,Water Surface,,NaN,,var00014,Water Quality (Nutrient),-8.9247,yyyy-mm-dd HH:MM:SS,Decimal,Chlorophyll-a (µg/l),String,348862.770410445,6458445.85295388,52.7718,-52.7718
Fremantle Port Authorityn,FPA,Marine Quality Monitoring Program,MQMP,FPA-MQMP,D:\csiem\data-warehouse\csv\fpa\mqmp\PB1_Ammonium_BOTTOM__DATA.csv,data-warehouse/csv/fpa/mqmp,Static,-32.1236013,115.7021541,GMT +8,mAHD,PB1,PB1,Fixed,0.5m above Seabed,m above Seabed,,NaN,,var00025,Water Quality (Nutrient),391126.1538,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,377571.670955508,6445126.50083456,13.8496,-13.8496
Fremantle Port Authorityn,FPA,Marine Quality Monitoring Program,MQMP,FPA-MQMP,D:\csiem\data-warehouse\csv\fpa\mqmp\PB2_Ammonium_BOTTOM__DATA.csv,data-warehouse/csv/fpa/mqmp,Static,-32.1313039,115.7039492,GMT +8,mAHD,PB2,PB2,Fixed,0.5m above Seabed,m above Seabed,,NaN,,var00025,Water Quality (Nutrient),522240.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,377751.292590998,6444274.65165544,11.3189,-11.3189
Fremantle Port Authorityn,FPA,Marine Quality Monitoring Program,MQMP,FPA-MQMP,D:\csiem\data-warehouse\csv\fpa\mqmp\RH1_Ammonium_BOTTOM__DATA.csv,data-warehouse/csv/fpa/mqmp,Static,-32.0513613,115.7308832,GMT +8,mAHD,RH1,RH1,Fixed,0.5m above Seabed,m above Seabed,,NaN,,var00025,Water Quality (Nutrient),391126.1538,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,380187.694542614,6453167.02211303,7.3886,-7.3886
Fremantle Port Authorityn,FPA,Marine Quality Monitoring Program,MQMP,FPA-MQMP,D:\csiem\data-warehouse\csv\fpa\mqmp\RH2_Ammonium_BOTTOM__DATA.csv,data-warehouse/csv/fpa/mqmp,Static,-32.0488936,115.7330189,GMT +8,mAHD,RH2,RH2,Fixed,0.5m above Seabed,m above Seabed,,NaN,,var00025,Water Quality (Nutrient),519942.8571,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,380386.121433365,6453442.9482262,5.7470,-5.7470
Fremantle Port Authorityn,FPA,Marine Quality Monitoring Program,MQMP,FPA-MQMP,D:\csiem\data-warehouse\csv\fpa\mqmp\RH3_Ammonium_BOTTOM__DATA.csv,data-warehouse/csv/fpa/mqmp,Static,-32.0396559,115.7361151,GMT +8,mAHD,RH3,RH3,Fixed,0.5m above Seabed,m above Seabed,,NaN,,var00025,Water Quality (Nutrient),522240.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,380666.462842066,6454470.42103156,7.6424,-7.6424
Fremantle Port Authorityn,FPA,Marine Quality Monitoring Program,MQMP,FPA-MQMP,D:\csiem\data-warehouse\csv\fpa\mqmp\SB1_Ammonium_BOTTOM__DATA.csv,data-warehouse/csv/fpa/mqmp,Static,-32.0829759,115.6929513,GMT +8,mAHD,SB1,SB1,Fixed,0.5m above Seabed,m above Seabed,,NaN,,var00025,Water Quality (Nutrient),391126.1538,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,376648.878016363,6449619.61106458,15.3345,-15.3345
Fremantle Port Authorityn,FPA,Marine Quality Monitoring Program,MQMP,FPA-MQMP,D:\csiem\data-warehouse\csv\fpa\mqmp\SB2_Ammonium_BOTTOM__DATA.csv,data-warehouse/csv/fpa/mqmp,Static,-32.0952884,115.6956044,GMT +8,mAHD,SB2,SB2,Fixed,0.5m above Seabed,m above Seabed,,NaN,,var00025,Water Quality (Nutrient),522240.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,376915.790570182,6448257.72035982,13.4347,-13.4347
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_SC_Ammonium_Int_2002_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.254164605,115.684284924,GMT +8,mAHD,SC,South Control removed 1/12/2008,Integrated,Water Column,Water Surface,7.7,NaN,,var00025,Water Quality (Nutrient),10080.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,376062.999958503,6430632.00003339,7.9017,-7.9017
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_SF_Ammonium_Int_2002_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.248231528,115.712530827,GMT +8,mAHD,SF,Southern Flats shallow,Integrated,Water Column,Water Surface,3.5,NaN,,var00025,Water Quality (Nutrient),10080.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,378716.000003724,6431322.00004971,3.2126,-3.2126
Integrated Marine Observing System,IMOS,amnmprofile,amnmprofile,IMOS-ANMN-CTD,imos_waca20_ts_Chlorophyll-a_2010_DATA.csv,data-warehouse/csv/imos/amnmprofile,Inactive,-31.9833,115.2276,GMT +8,mAHD,WACA20_PROFILE,WA Canyon 200m,Profile,m from Surface,Water Surface,,NaN,,var00014,Water Quality (Nutrient),14.9500,yyyy-mm-dd HH:MM:SS,Decimal,Chlorophyll-a (µg/l),String,332545.197880546,6460043.23110886,210.0000,-210.0000
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_WS4_Ammonium_Int_2002_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.336946025,115.722166715,GMT +8,mAHD,WS4,Warnbro Sound central basin,Integrated,Water Column,Water Surface,17.3,NaN,,var00025,Water Quality (Nutrient),9990.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,379740.999998118,6421497.99996643,17.2342,-17.2342
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_WSSB_Ammonium_Int_2002_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.308837615,115.708785228,GMT +8,mAHD,WSSB,Warnbro Sound Safety Bay shallow,Integrated,Water Column,Water Surface,2.4,NaN,,var00025,Water Quality (Nutrient),9990.0000,yyyy-mm-dd HH:MM:SS,Decimal,Ammonium (mg/L),String,378444.000014753,6424599.00005108,2.9904,-2.9904
