Agency_Name,Agency_Code,Program_Name,Program_Code,Tag,Data_File_Name,Data_File_Location,Status,Lat,Lon,Time_Zone,Vertical_Datum,Station_ID,Site_Description,Deployment,Deployment_Position,Vertical_Reference,Site_Mean_Depth,Bad_Data_Code,Email,Variable_ID,DataCategory,Sampling_Rate,Date_Format,Depth_Format,Variable_Name,QC_Code,X,Y,calc_SMD,mAHD
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_G1_Light_Attenuation_Coefficient_Int_2002_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.229518181,115.697969306,GMT +8,mAHD,G1,Changed position from 2004/05 now G1 above,Integrated,Water Column,Water Surface,15,NaN,,var00216,Light,10080.0000,yyyy-mm-dd HH:MM:SS,Decimal,Light Attenuation Coefficient (m-1),String,377318.999964339,6433379.99995429,12.0351,-12.0351
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_G2_Light_Attenuation_Coefficient_Int_2002_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.198595247,115.684830758,GMT +8,mAHD,G2,Garden Island central HMAS Stirling,Integrated,Water Column,Water Surface,10.2,NaN,,var00216,Light,10080.0000,yyyy-mm-dd HH:MM:SS,Decimal,Light Attenuation Coefficient (m-1),String,376039.000031142,6436793.00004194,6.1499,-6.1499
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_G3_Light_Attenuation_Coefficient_Int_2002_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.157758192,115.682119854,GMT +8,mAHD,G3,Garden Island north HMAS Stirling,Integrated,Water Column,Water Surface,13.1,NaN,,var00216,Light,10080.0000,yyyy-mm-dd HH:MM:SS,Decimal,Light Attenuation Coefficient (m-1),String,375727.999978656,6441316.99996305,9.9554,-9.9554
Western Australian Marine Science Institution,WAMSI,WAMSI Westport Marine Science Program,WWMSP2.2,WWMSP2.2-Light,D:\csiem\data-warehouse\csv\wamsi\wwmsp2.2_light\wwmsp2_KwinanaShelf_Daily_Photosynthetically_Active_Photon_Flux_DATA.csv,data-warehouse/csv/wamsi/wwmsp2.2_light,Static,-32.19771,115.74725,GMT +8,mAHD,KwinanaShelf,KwinanaShelf,Fixed,0m above Seabed,m above Seabed,4.5,NaN,,var00318,Light,15.0307,yyyy-mm-dd HH:MM:SS,Decimal,Daily Photosynthetically Active Photon Flux (µmol/m2/day),String,381921.58749955,6436961.40540681,4.9707,-4.9707
Western Australian Marine Science Institution,WAMSI,WAMSI Westport Marine Science Program,WWMSP2.2,WWMSP2.2-Light,D:\csiem\data-warehouse\csv\wamsi\wwmsp2.2_light\wwmsp2_KwinanaShelf_shade_Daily_Photosynthetically_Active_Photon_Flux_DATA.csv,data-warehouse/csv/wamsi/wwmsp2.2_light,Static,-32.19771,115.74725,GMT +8,mAHD,KwinanaShelf_shade,KwinanaShelf_shade,Fixed,0m above Seabed,m above Seabed,4.5,NaN,,var00318,Light,17.2337,yyyy-mm-dd HH:MM:SS,Decimal,Daily Photosynthetically Active Photon Flux (µmol/m2/day),String,381921.58749955,6436961.40540681,4.9707,-4.9707
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_MB_Light_Attenuation_Coefficient_Int_2010_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.275049132,115.705452395,GMT +8,mAHD,MB,Mangles Bay shallow near shore,Integrated,Water Column,Water Surface,1.3,NaN,,var00216,Light,10752.0000,yyyy-mm-dd HH:MM:SS,Decimal,Light Attenuation Coefficient (m-1),String,378084.999991409,6428340.99997165,1.4192,-1.4192
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_NC_Light_Attenuation_Coefficient_Int_2002_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.139401203,115.65297448,GMT +8,mAHD,NC,North Control removed 1/12/2002,Integrated,Water Column,Water Surface,8.3,NaN,,var00216,Light,10080.0000,yyyy-mm-dd HH:MM:SS,Decimal,Light Attenuation Coefficient (m-1),String,372953.999958209,6443317.99996821,8.9561,-8.9561
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_NH3_Light_Attenuation_Coefficient_Int_2002_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.140023962,115.762557981,GMT +8,mAHD,NH3,Northern Harbour Jervoise Bay,Integrated,Water Column,Water Surface,9.9,NaN,,var00216,Light,10080.0000,yyyy-mm-dd HH:MM:SS,Decimal,Light Attenuation Coefficient (m-1),String,383290.999969978,6443373.00001348,5.9675,-5.9675
Integrated Marine Observing System,IMOS,BGC,BGC,IMOS-BGC,imos_nrsrot_bgc_Secchi_Depth_DATA.csv,data-warehouse/csv/imos/bgc,Inactive,-32,115.4167,GMT +8,mAHD,NRSROT_BGC,Rottnest Island,Profile,m from Surface,Water Surface,,NaN,,var00140,Light,7187.3267,yyyy-mm-dd HH:MM:SS,Decimal,Secchi Depth (m),String,350440.443561669,6458469.0837769,45.8595,-45.8595
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_SC_Light_Attenuation_Coefficient_Int_2002_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.254164605,115.684284924,GMT +8,mAHD,SC,South Control removed 1/12/2008,Integrated,Water Column,Water Surface,7.7,NaN,,var00216,Light,10080.0000,yyyy-mm-dd HH:MM:SS,Decimal,Light Attenuation Coefficient (m-1),String,376062.999958503,6430632.00003339,7.9017,-7.9017
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_SF_Light_Attenuation_Coefficient_Int_2002_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.248231528,115.712530827,GMT +8,mAHD,SF,Southern Flats shallow,Integrated,Water Column,Water Surface,3.5,NaN,,var00216,Light,10080.0000,yyyy-mm-dd HH:MM:SS,Decimal,Light Attenuation Coefficient (m-1),String,378716.000003724,6431322.00004971,3.2126,-3.2126
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_WS4_Light_Attenuation_Coefficient_Int_2002_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.336946025,115.722166715,GMT +8,mAHD,WS4,Warnbro Sound central basin,Integrated,Water Column,Water Surface,17.3,NaN,,var00216,Light,9990.0000,yyyy-mm-dd HH:MM:SS,Decimal,Light Attenuation Coefficient (m-1),String,379740.999998118,6421497.99996643,17.2342,-17.2342
Cockburn Sound Management Council,CSMC,Cockburn Sound Marine Water Quality Monitoring,CSMC-WQ,CSMC-WQ,mafrl_WSSB_Light_Attenuation_Coefficient_Int_2002_DATA.csv,data-warehouse/csv/csmc/csmwq-wq,Inactive,-32.308837615,115.708785228,GMT +8,mAHD,WSSB,Warnbro Sound Safety Bay shallow,Integrated,Water Column,Water Surface,2.4,NaN,,var00216,Light,9990.0000,yyyy-mm-dd HH:MM:SS,Decimal,Light Attenuation Coefficient (m-1),String,378444.000014753,6424599.00005108,2.9904,-2.9904
